verbatimScientificName,countryCode,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,year,bio_01,bio_02,bio_03,bio_04,bio_05,bio_06,bio_07,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,elevation
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
Lutzomyia olmeca subsp. olmeca,MX,18.567222,-88.256944,80,2006,25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17.0
