verbatimScientificName,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,year,bio_01,bio_02,bio_03,bio_04,bio_05,bio_06,bio_07,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,elevation
Anopheles (Anopheles) pseudopunctipennis,21.261389,-99.7925,80.0,2006,19.66941,15.32615,62.34962,280.15796,32.19127,7.61028,24.58099,22.64256,16.37785,506.9899,98.53403,6.14147,81.93186,266.47098,20.35877,1461.0
Anopheles (Anopheles) pseudopunctipennis,21.005,-100.793333,80.0,2005,17.74899,16.74644,62.79933,290.20236,30.9044,4.2378,26.6666,20.83261,14.37026,508.15479,114.6314,5.55138,94.63778,295.9068,17.87606,1857.5
Anopheles (Anopheles) pseudopunctipennis,21.668889,-100.383333,70.0,2008,20.28667,15.81715,60.6356,315.04538,33.15058,7.065,26.08558,23.57479,16.60375,541.20251,108.94,9.36116,77.94048,273.29877,31.38434,1365.5
Anopheles (Anopheles) pseudopunctipennis,20.919167,-101.137222,80.0,2010,17.45948,15.07799,63.32547,256.68774,29.54132,5.73101,23.81031,20.2822,14.49707,619.4505,155.15199,5.11053,107.04677,402.5809,18.30643,2040.5
Anopheles (Anopheles) pseudopunctipennis,21.230833,-100.250833,80.0,2005,18.00494,15.38318,63.62794,258.41888,30.15626,5.97949,24.17677,20.73934,14.98677,399.10788,77.83293,5.83586,81.49131,210.10318,18.01778,1808.0
Anopheles (Anopheles) pseudopunctipennis,21.205556,-99.879722,80.0,2005,15.88723,14.23632,64.97639,217.03445,27.18631,5.27633,21.90998,18.22606,13.36755,449.8269,83.02007,6.82093,79.29807,232.31158,21.39522,2064.5
Anopheles (Anopheles) pseudopunctipennis,21.185556,-99.873055,80.0,2003,16.21073,14.37482,64.86522,221.07968,27.61501,5.45395,22.16106,18.57929,13.63768,439.80676,82.5717,6.35044,79.10941,226.96484,20.63703,2021.5
Anopheles (Anopheles) pseudopunctipennis,21.103611,-100.231389,80.0,2004,17.41215,15.3116,64.32858,246.90689,29.43911,5.63694,23.80217,20.02839,14.52648,395.23572,82.25201,5.40474,83.21877,209.89877,17.27069,1925.0
Anopheles (Anopheles) pseudopunctipennis,20.870278,-101.516667,80.0,2008,18.63708,16.84626,63.92696,276.05734,31.8581,5.50574,26.35236,21.68375,15.43363,647.40125,174.7359,4.36161,110.84619,426.52832,16.21594,1749.0
Anopheles (Anopheles) pseudopunctipennis,21.316944,-100.041389,80.0,2006,21.57401,15.57834,60.42102,313.61154,34.29451,8.51153,25.78298,24.88636,17.91044,516.58087,109.5313,7.74571,79.56192,261.17255,23.92869,1189.0
Anopheles (Anopheles) pseudopunctipennis,21.220833,-100.931667,80.0,2005,17.26661,16.8139,63.21825,285.01022,30.41837,3.82178,26.59659,20.30815,13.966,472.09912,100.8738,6.33594,89.54071,266.73489,19.22518,1916.5
Anopheles (Anopheles) pseudopunctipennis,21.273611,-100.281111,80.0,2007,17.47037,15.23491,63.49039,255.702,29.58532,5.58971,23.99561,20.18258,14.49373,399.61011,81.01875,5.68493,81.75025,209.97246,18.54097,1902.0
Anopheles (Anopheles) pseudopunctipennis,21.255,-99.976944,80.0,2002,21.36523,15.80853,61.31294,305.77582,34.17013,8.38678,25.78335,24.60116,17.78734,503.95468,101.3274,7.07123,79.48225,257.81445,21.86789,1233.5
Anopheles (Anopheles) pseudopunctipennis,21.3675,-100.066667,80.0,2006,21.0296,15.38373,60.55442,306.5369,33.61124,8.20644,25.4048,24.26585,17.45033,525.20868,109.6488,7.84557,79.63013,268.36047,24.57749,1283.0
Anopheles (Anopheles) pseudopunctipennis,21.119722,-101.680555,80.0,2008,18.5642,17.71901,64.17905,287.5437,32.31945,4.71074,27.60871,21.72216,15.22975,589.43439,152.86121,4.45924,107.25421,379.86691,16.75172,1804.0
Anopheles (Anopheles) pseudopunctipennis,20.919167,-101.137222,80.0,2010,17.45948,15.07799,63.32547,256.68774,29.54132,5.73101,23.81031,20.2822,14.49707,619.4505,155.15199,5.11053,107.04677,402.5809,18.30643,2040.5
Anopheles (Anopheles) pseudopunctipennis,20.625833,-101.673889,80.0,2010,18.92961,16.45395,63.334,272.34384,31.98183,6.00218,25.97965,21.97236,15.79895,637.24231,165.14,3.37381,112.29462,419.0061,12.31283,1723.5
Anopheles (Anopheles) pseudopunctipennis,21.299722,-100.055278,80.0,2006,20.54955,15.56172,61.73183,292.63528,33.09952,7.89094,25.20858,23.64689,17.13344,512.52521,99.82708,6.92534,80.38511,268.61429,21.94785,1392.0
Anopheles (Anopheles) pseudopunctipennis,21.261389,-99.7925,80.0,2002,19.66941,15.32615,62.34962,280.15796,32.19127,7.61028,24.58099,22.64256,16.37785,506.9899,98.53403,6.14147,81.93186,266.47098,20.35877,1461.0
Anopheles (Anopheles) pseudopunctipennis,21.273611,-100.281111,80.0,2007,17.47037,15.23491,63.49039,255.702,29.58532,5.58971,23.99561,20.18258,14.49373,399.61011,81.01875,5.68493,81.75025,209.97246,18.54097,1902.0
Anopheles (Anopheles) pseudopunctipennis,21.299722,-100.055278,80.0,2002,20.54955,15.56172,61.73183,292.63528,33.09952,7.89094,25.20858,23.64689,17.13344,512.52521,99.82708,6.92534,80.38511,268.61429,21.94785,1392.0
Anopheles (Anopheles) pseudopunctipennis,21.017778,-101.256667,80.0,2010,17.04634,15.06415,64.28426,243.87149,29.0181,5.58445,23.43365,19.69735,14.22442,628.20959,150.33701,6.09791,102.61669,398.5712,20.52087,2040.0
Anopheles (Anopheles) pseudopunctipennis,20.949722,-100.791111,80.0,2005,17.81487,16.61496,62.90265,287.28375,30.86146,4.44769,26.41377,20.87705,14.46869,522.52429,120.2994,5.29806,96.32822,308.15262,17.48805,1866.0
Anopheles (Anopheles) pseudopunctipennis,21.076667,-100.175278,80.0,2005,18.29887,15.47999,64.76141,249.52695,30.28254,6.37943,23.90311,20.94241,15.36747,380.45557,72.72153,5.21605,81.55388,200.96497,16.25033,1773.0
Anopheles (Anopheles) pseudopunctipennis,21.373889,-99.780555,80.0,2005,18.57175,14.72773,62.11452,266.22919,30.74394,7.03333,23.71061,21.38849,15.45448,530.38422,108.6347,6.81033,83.66616,284.07941,22.41648,1622.0
Anopheles (Anopheles) pseudopunctipennis,20.915278,-100.743889,80.0,2005,17.68936,16.45638,63.11297,282.00516,30.60539,4.53091,26.07448,20.69605,14.40328,525.69189,121.7652,5.11354,96.59625,311.76733,17.42797,1901.0
Anopheles (Anopheles) pseudopunctipennis,21.139167,-100.051667,80.0,2010,19.64869,15.84382,63.79448,270.4664,32.03999,7.20426,24.83573,22.51261,16.47602,414.655,76.63268,5.41291,78.27419,212.64426,17.86474,1569.5
Anopheles (Anopheles) pseudopunctipennis,21.005,-100.793333,80.0,2005,17.74899,16.74644,62.79933,290.20236,30.9044,4.2378,26.6666,20.83261,14.37026,508.15479,114.6314,5.55138,94.63778,295.9068,17.87606,1857.5
Anopheles (Anopheles) pseudopunctipennis,21.067222,-100.801944,80.0,2006,17.46399,16.79276,62.79148,289.95163,30.6698,3.92611,26.74369,20.53512,14.09098,492.47324,108.4919,5.83492,92.52422,282.59012,18.53622,1897.5
Anopheles (Anopheles) pseudopunctipennis,21.017778,-101.256667,80.0,2010,17.04634,15.06415,64.28426,243.87149,29.0181,5.58445,23.43365,19.69735,14.22442,628.20959,150.33701,6.09791,102.61669,398.5712,20.52087,2040.0
Anopheles (Anopheles) pseudopunctipennis,20.909167,-100.911389,80.0,2006,17.72111,16.22136,62.95417,279.47946,30.54829,4.78136,25.76693,20.72457,14.47165,543.95416,131.1655,5.10955,100.22868,333.76147,17.62432,1931.0
Anopheles (Anopheles) pseudopunctipennis,21.299722,-100.055278,80.0,2005,20.54955,15.56172,61.73183,292.63528,33.09952,7.89094,25.20858,23.64689,17.13344,512.52521,99.82708,6.92534,80.38511,268.61429,21.94785,1392.0
Anopheles (Anopheles) pseudopunctipennis,20.919167,-101.137222,80.0,2010,17.45948,15.07799,63.32547,256.68774,29.54132,5.73101,23.81031,20.2822,14.49707,619.4505,155.15199,5.11053,107.04677,402.5809,18.30643,2040.5
Anopheles (Anopheles) pseudopunctipennis,21.136389,-100.058333,80.0,2005,19.64869,15.84382,63.79448,270.4664,32.03999,7.20426,24.83573,22.51261,16.47602,414.655,76.63268,5.41291,78.27419,212.64426,17.86474,1569.5
Anopheles (Anopheles) pseudopunctipennis,21.228056,-99.834722,80.0,2005,18.373,14.9382,63.21342,254.48901,30.44495,6.81358,23.63137,21.05827,15.39475,454.38388,91.05228,5.99184,79.72559,235.70473,19.66239,1691.0
Anopheles (Anopheles) pseudopunctipennis,21.130278,-100.016667,80.0,2007,19.45283,15.77188,64.00779,266.37274,31.77978,7.13921,24.64056,22.27316,16.32567,408.20157,75.67318,5.26449,77.77248,208.43082,17.69115,1545.5
Anopheles (Anopheles) pseudopunctipennis,21.209167,-99.86,80.0,2004,17.45327,14.63451,63.74888,239.05009,29.22918,6.27267,22.9565,19.97034,14.66319,437.6442,87.39507,5.78855,79.31684,226.4565,19.65871,1801.5
Anopheles (Anopheles) pseudopunctipennis,21.139167,-100.051667,80.0,2006,19.64869,15.84382,63.79448,270.4664,32.03999,7.20426,24.83573,22.51261,16.47602,414.655,76.63268,5.41291,78.27419,212.64426,17.86474,1569.5
Anopheles (Anopheles) pseudopunctipennis,21.2325,-99.8025,80.0,2005,19.18053,15.28141,62.94057,269.05917,31.53732,7.25821,24.27911,22.028,16.0227,473.71292,92.73544,6.1926,80.17828,246.13622,19.70878,1604.5
Anopheles (Anopheles) pseudopunctipennis,21.222222,-99.924444,80.0,2003,20.78865,15.88453,62.25428,293.95999,33.56455,8.04899,25.51556,23.90508,17.34315,484.33646,92.16793,6.35885,79.10917,248.35838,20.16416,1376.0
Anopheles (Anopheles) pseudopunctipennis,21.107778,-100.153333,80.0,2007,18.73714,15.56245,64.48851,255.26872,30.80425,6.67212,24.13213,21.4395,15.7387,386.62344,70.9296,5.32222,80.54015,202.64427,16.58685,1696.5
Anopheles (Anopheles) pseudopunctipennis,21.247778,-100.007778,80.0,2002,20.52947,15.73478,62.22729,289.85297,33.15249,7.86651,25.28598,23.59992,17.13917,487.32306,93.21674,6.49221,79.5191,252.52077,20.57104,1353.0
Anopheles (Anopheles) pseudopunctipennis,20.915278,-100.743889,80.0,2006,17.68936,16.45638,63.11297,282.00516,30.60539,4.53091,26.07448,20.69605,14.40328,525.69189,121.7652,5.11354,96.59625,311.76733,17.42797,1901.0
Anopheles (Anopheles) pseudopunctipennis,21.273611,-100.281111,80.0,2005,17.47037,15.23491,63.49039,255.702,29.58532,5.58971,23.99561,20.18258,14.49373,399.61011,81.01875,5.68493,81.75025,209.97246,18.54097,1902.0
Anopheles (Anopheles) pseudopunctipennis,20.743889,-100.569444,80.0,2006,16.52329,15.08827,65.17035,230.08902,28.53858,5.38653,23.15205,19.02718,13.89459,550.68433,132.0546,5.59272,97.28532,337.3754,19.48118,2207.0
Anopheles (Anopheles) pseudopunctipennis,21.2325,-99.8025,80.0,2007,19.18053,15.28141,62.94057,269.05917,31.53732,7.25821,24.27911,22.028,16.0227,473.71292,92.73544,6.1926,80.17828,246.13622,19.70878,1604.5
Anopheles (Anopheles) pseudopunctipennis,21.0725,-100.2225,80.0,2006,17.90155,15.50278,64.58286,249.90247,29.9689,5.96442,24.00448,20.55165,14.9716,388.7825,78.21467,5.17667,82.84726,206.76347,16.59958,1834.0
Anopheles (Anopheles) pseudopunctipennis,21.299722,-100.055278,80.0,2006,20.54955,15.56172,61.73183,292.63528,33.09952,7.89094,25.20858,23.64689,17.13344,512.52521,99.82708,6.92534,80.38511,268.61429,21.94785,1392.0
Anopheles (Anopheles) pseudopunctipennis,21.299722,-100.055278,80.0,2003,20.54955,15.56172,61.73183,292.63528,33.09952,7.89094,25.20858,23.64689,17.13344,512.52521,99.82708,6.92534,80.38511,268.61429,21.94785,1392.0
Anopheles (Anopheles) pseudopunctipennis,21.0725,-100.2225,80.0,2007,17.90155,15.50278,64.58286,249.90247,29.9689,5.96442,24.00448,20.55165,14.9716,388.7825,78.21467,5.17667,82.84726,206.76347,16.59958,1834.0
Anopheles (Anopheles) pseudopunctipennis,21.529722,-100.144722,70.0,2002,22.1646,15.18814,58.51053,336.66135,34.74392,8.78596,25.95796,25.70427,18.24562,535.25922,122.4791,8.26494,78.75578,255.11819,29.74618,1008.5
Anopheles (Anopheles) pseudopunctipennis,20.026111,-100.788889,80.0,2010,18.36221,16.6749,64.9567,248.17258,31.19746,5.52667,25.67079,21.08013,15.44343,725.66376,172.83881,5.43208,108.44778,470.60791,18.41385,1859.5
Anopheles (Anopheles) pseudopunctipennis,21.299722,-100.055278,80.0,2006,20.54955,15.56172,61.73183,292.63528,33.09952,7.89094,25.20858,23.64689,17.13344,512.52521,99.82708,6.92534,80.38511,268.61429,21.94785,1392.0
Anopheles (Anopheles) pseudopunctipennis,21.035833,-100.374167,80.0,2010,16.73744,15.3781,64.02157,246.38963,28.99434,4.97416,24.02018,19.3355,13.88248,437.50238,101.1074,5.27193,88.33639,249.40547,18.68592,2095.0
Anopheles (Anopheles) pseudopunctipennis,20.301111,-101.793889,80.0,2007,19.05733,16.32413,62.74288,268.70187,32.1633,6.14579,26.01751,22.06399,15.97704,671.43793,174.353,4.36263,111.32907,444.38892,14.63099,1699.5
Anopheles (Anopheles) pseudopunctipennis,21.240556,-100.319167,80.0,2007,17.24437,15.28956,63.49044,255.66467,29.41011,5.32844,24.08167,19.95971,14.27031,399.88098,84.24671,5.43079,83.30876,213.65034,18.10946,1923.0
Anopheles (Anopheles) pseudopunctipennis,21.0725,-100.2225,80.0,2006,17.90155,15.50278,64.58286,249.90247,29.9689,5.96442,24.00448,20.55165,14.9716,388.7825,78.21467,5.17667,82.84726,206.76347,16.59958,1834.0
Anopheles (Anopheles) pseudopunctipennis,21.034444,-100.146111,80.0,2007,17.63082,15.38729,65.08652,242.31631,29.56725,5.92596,23.64129,20.20486,14.78676,384.64978,76.96622,5.0164,81.79417,202.60756,16.72945,1859.0
Anopheles (Anopheles) pseudopunctipennis,21.149722,-101.6075,80.0,2010,17.96716,17.22873,64.605,273.42224,31.35188,4.68408,26.6678,20.95875,14.78397,618.70837,150.72639,5.55594,104.52497,392.96921,18.49475,1922.0
Anopheles (Anopheles) pseudopunctipennis,21.1425,-100.319167,80.0,2006,16.46884,14.87726,63.50425,244.13808,28.38088,4.95369,23.42719,19.05254,13.64894,423.0777,96.21865,5.44636,85.64161,235.09091,19.06983,2118.0
Anopheles (Anopheles) pseudopunctipennis,21.130833,-100.101389,80.0,2007,18.89405,15.54276,64.26754,257.66849,31.0034,6.81893,24.18447,21.62127,15.86885,394.70334,72.55215,5.40009,79.52134,205.12291,17.11221,1634.0
Anopheles (Anopheles) pseudopunctipennis,21.141389,-100.055555,80.0,2006,19.64869,15.84382,63.79448,270.4664,32.03999,7.20426,24.83573,22.51261,16.47602,414.655,76.63268,5.41291,78.27419,212.64426,17.86474,1569.5
Anopheles (Anopheles) pseudopunctipennis,21.131944,-100.031111,80.0,2006,19.45135,15.77325,63.99842,266.46829,31.77354,7.12723,24.64631,22.27286,16.32345,407.91171,75.51103,5.29176,77.99419,208.74565,17.65833,1579.0
Anopheles (Anopheles) pseudopunctipennis,21.017778,-101.256667,80.0,2010,17.04634,15.06415,64.28426,243.87149,29.0181,5.58445,23.43365,19.69735,14.22442,628.20959,150.33701,6.09791,102.61669,398.5712,20.52087,2040.0
Anopheles (Anopheles) pseudopunctipennis,21.348056,-100.027222,80.0,2006,21.59716,15.47198,60.14613,315.62762,34.28346,8.55947,25.72399,24.93007,17.91101,520.38007,112.0558,7.79575,79.70936,262.33047,24.52201,1144.5
Anopheles (Anopheles) pseudopunctipennis,21.273611,-100.281111,80.0,2004,17.47037,15.23491,63.49039,255.702,29.58532,5.58971,23.99561,20.18258,14.49373,399.61011,81.01875,5.68493,81.75025,209.97246,18.54097,1902.0
Anopheles (Anopheles) pseudopunctipennis,21.119722,-101.680555,80.0,2003,18.5642,17.71901,64.17905,287.5437,32.31945,4.71074,27.60871,21.72216,15.22975,589.43439,152.86121,4.45924,107.25421,379.86691,16.75172,1804.0
Anopheles (Anopheles) pseudopunctipennis,21.017778,-101.256667,80.0,2010,17.04634,15.06415,64.28426,243.87149,29.0181,5.58445,23.43365,19.69735,14.22442,628.20959,150.33701,6.09791,102.61669,398.5712,20.52087,2040.0
Anopheles (Anopheles) pseudopunctipennis,21.479722,-100.206111,80.0,2005,21.29214,15.36369,59.67947,319.20465,33.88179,8.13811,25.74368,24.64138,17.5663,535.3609,116.5852,8.28066,78.62778,263.00217,28.57316,1226.0
Anopheles (Anopheles) pseudopunctipennis,20.870278,-101.516667,80.0,2009,18.63708,16.84626,63.92696,276.05734,31.8581,5.50574,26.35236,21.68375,15.43363,647.40125,174.7359,4.36161,110.84619,426.52832,16.21594,1749.0
Anopheles (Anopheles) pseudopunctipennis,20.714167,-101.000555,80.0,2003,17.87905,15.56585,63.5009,260.92542,30.3231,5.8103,24.5128,20.73745,14.84957,582.54254,148.2514,4.65638,106.36411,376.5199,17.43303,1986.0
Anopheles (Anopheles) pseudopunctipennis,21.017778,-101.256667,80.0,2010,17.04634,15.06415,64.28426,243.87149,29.0181,5.58445,23.43365,19.69735,14.22442,628.20959,150.33701,6.09791,102.61669,398.5712,20.52087,2040.0
Anopheles (Anopheles) pseudopunctipennis,20.951111,-101.251944,80.0,2008,17.99595,15.54357,63.4546,261.47665,30.39994,5.90437,24.49557,20.86671,14.96885,624.05322,155.0282,5.19498,106.17201,403.44971,17.85871,1958.5
Anopheles (Anopheles) pseudopunctipennis,20.392778,-101.191389,80.0,2011,18.84501,15.96692,64.0137,260.94778,31.33219,6.38922,24.94297,21.75703,15.82339,598.66028,142.64011,5.89604,106.39748,382.27261,18.55625,1727.0
Anopheles (Anopheles) pseudopunctipennis,21.017778,-101.256667,80.0,2010,17.04634,15.06415,64.28426,243.87149,29.0181,5.58445,23.43365,19.69735,14.22442,628.20959,150.33701,6.09791,102.61669,398.5712,20.52087,2040.0
Anopheles (Anopheles) pseudopunctipennis,20.0325,-100.721389,80.0,2011,18.28126,16.79596,65.14627,248.31267,31.17657,5.39465,25.78193,20.99119,15.3588,744.45203,176.01131,5.43917,108.32352,482.7724,18.24844,1865.5
Anopheles (Anopheles) pseudopunctipennis,21.065,-101.337778,80.0,2005,15.27793,14.34609,66.2963,211.19078,26.77596,5.13662,21.63934,17.54089,12.81998,698.43994,166.9949,7.0864,97.13438,424.0256,27.46162,2392.0
Anopheles (Anopheles) pseudopunctipennis,21.119722,-100.787222,80.0,2004,17.37317,16.82173,62.8954,289.46945,30.5953,3.84974,26.74557,20.44139,14.00552,475.97491,102.8013,5.96579,90.70824,269.00061,18.65888,1906.5
Anopheles (Anopheles) pseudopunctipennis,21.244722,-100.157222,80.0,2010,16.91604,14.77655,63.96785,240.21094,28.67904,5.57908,23.09996,19.46218,14.12295,407.53885,82.43614,5.89448,80.78989,212.95108,19.17673,1983.5
Anopheles (Anopheles) pseudopunctipennis,20.509444,-101.629444,80.0,2011,19.12332,16.21024,63.1267,269.65204,32.05092,6.37203,25.67889,22.13558,16.03772,635.74042,166.77921,3.70346,111.86379,418.33191,13.95841,1718.0
Anopheles (Anopheles) pseudopunctipennis,21.299722,-100.055278,80.0,2002,20.54955,15.56172,61.73183,292.63528,33.09952,7.89094,25.20858,23.64689,17.13344,512.52521,99.82708,6.92534,80.38511,268.61429,21.94785,1392.0
Anopheles (Anopheles) pseudopunctipennis,20.973333,-100.448889,80.0,2010,16.63994,15.4507,64.30595,245.23473,28.94599,4.91913,24.02686,19.24314,13.80744,465.7045,109.1267,5.50911,90.88435,271.92401,19.00895,2128.0
Anopheles (Anopheles) pseudopunctipennis,21.057222,-100.240833,80.0,2006,17.36572,15.4118,64.52886,246.21809,29.43884,5.55526,23.88358,19.9762,14.48704,398.86868,84.70006,5.15675,84.17677,214.27898,17.18256,1929.5
Anopheles (Anopheles) pseudopunctipennis,21.189722,-100.155278,80.0,2007,18.70217,15.41761,63.87086,258.81149,30.80276,6.66403,24.13873,21.43822,15.6694,402.22849,73.86355,5.71103,80.25485,210.36816,17.69989,1704.0
Anopheles (Anopheles) pseudopunctipennis,21.261389,-99.929444,80.0,2005,21.62776,15.75852,60.90806,311.67914,34.48127,8.60864,25.87263,24.92481,17.97817,512.20227,106.0407,7.2573,80.22506,262.13303,22.38326,1200.5
Anopheles (Anopheles) pseudopunctipennis,20.924444,-101.1325,80.0,2008,17.35039,14.99183,63.37929,254.96509,29.36003,5.70588,23.65415,20.15411,14.40904,621.21802,155.67281,5.12645,107.11776,404.0061,18.46755,2053.5
Anopheles (Anopheles) pseudopunctipennis,21.495278,-100.091111,70.0,2002,22.33571,15.19858,58.47022,338.32239,34.96187,8.96816,25.99371,25.90327,18.4003,530.55652,122.0238,8.20233,79.29,257.07761,28.60797,977.0
Anopheles (Anopheles) pseudopunctipennis,21.261389,-99.7925,80.0,2002,19.66941,15.32615,62.34962,280.15796,32.19127,7.61028,24.58099,22.64256,16.37785,506.9899,98.53403,6.14147,81.93186,266.47098,20.35877,1461.0
Anopheles (Anopheles) pseudopunctipennis,21.130278,-100.016667,80.0,2006,19.45283,15.77188,64.00779,266.37274,31.77978,7.13921,24.64056,22.27316,16.32567,408.20157,75.67318,5.26449,77.77248,208.43082,17.69115,1545.5
Anopheles (Anopheles) pseudopunctipennis,21.005,-100.793333,80.0,2005,17.74899,16.74644,62.79933,290.20236,30.9044,4.2378,26.6666,20.83261,14.37026,508.15479,114.6314,5.55138,94.63778,295.9068,17.87606,1857.5
Anopheles (Anopheles) pseudopunctipennis,21.559444,-100.307222,70.0,2000,20.11873,15.59944,60.79499,306.45313,32.80201,7.14292,25.65909,23.32623,16.54249,520.24194,105.0925,8.7394,78.42981,263.69458,28.68537,1416.0
Anopheles (Anopheles) pseudopunctipennis,21.3675,-100.066667,80.0,2005,21.0296,15.38373,60.55442,306.5369,33.61124,8.20644,25.4048,24.26585,17.45033,525.20868,109.6488,7.84557,79.63013,268.36047,24.57749,1283.0
Anopheles (Anopheles) pseudopunctipennis,21.495278,-100.091111,70.0,2005,22.33571,15.19858,58.47022,338.32239,34.96187,8.96816,25.99371,25.90327,18.4003,530.55652,122.0238,8.20233,79.29,257.07761,28.60797,977.0
Anopheles (Anopheles) pseudopunctipennis,21.136944,-100.055833,80.0,2010,19.64869,15.84382,63.79448,270.4664,32.03999,7.20426,24.83573,22.51261,16.47602,414.655,76.63268,5.41291,78.27419,212.64426,17.86474,1569.5
Anopheles (Anopheles) pseudopunctipennis,21.213333,-100.178611,80.0,2004,18.20245,15.26367,63.86116,254.40321,30.22808,6.32674,23.90134,20.8921,15.22573,398.5993,74.84695,5.84346,80.65407,209.06984,17.86793,1734.0
Anopheles (Anopheles) pseudopunctipennis,20.904722,-100.867222,80.0,2005,17.80552,16.37747,62.93305,282.74521,30.71763,4.69398,26.02365,20.83823,14.51541,540.87262,129.09711,5.06915,99.33038,328.51782,17.40353,1884.0
Anopheles (Anopheles) pseudopunctipennis,20.848333,-101.237222,80.0,2009,18.37914,15.70219,62.89887,268.73129,31.03158,6.0674,24.96418,21.34917,15.27094,626.4884,160.9695,5.00905,108.47913,409.56171,17.13892,1920.0
Anopheles (Anopheles) pseudopunctipennis,20.915278,-100.743889,80.0,2005,17.68936,16.45638,63.11297,282.00516,30.60539,4.53091,26.07448,20.69605,14.40328,525.69189,121.7652,5.11354,96.59625,311.76733,17.42797,1901.0
Anopheles (Anopheles) pseudopunctipennis,20.952222,-100.921667,80.0,2006,17.72766,16.36806,62.83227,283.0719,30.65863,4.60823,26.0504,20.76272,14.43832,539.1153,127.9474,5.41098,99.08199,327.00162,17.82667,1930.5
Anopheles (Anopheles) pseudopunctipennis,21.273611,-100.319167,80.0,2010,17.26375,15.26764,63.42695,256.44882,29.42602,5.35481,24.07121,19.98917,14.28227,399.10281,83.21619,5.48983,82.64514,211.51216,18.4177,1943.0
Anopheles (Anopheles) pseudopunctipennis,21.0775,-100.159444,80.0,2007,18.45709,15.4959,64.79775,250.09724,30.43431,6.52006,23.91425,21.10603,15.51741,379.15323,71.16701,5.20789,81.11224,199.66379,16.19369,1748.5
Anopheles (Anopheles) pseudopunctipennis,21.129444,-100.890555,80.0,2005,17.44841,16.9674,62.7063,292.94348,30.7699,3.71137,27.05853,20.54807,14.04821,492.25815,106.669,6.2403,91.63734,281.26627,19.14588,1905.5
Anopheles (Anopheles) pseudopunctipennis,21.299722,-100.055278,80.0,2006,20.54955,15.56172,61.73183,292.63528,33.09952,7.89094,25.20858,23.64689,17.13344,512.52521,99.82708,6.92534,80.38511,268.61429,21.94785,1392.0
Anopheles (Anopheles) pseudopunctipennis,20.743889,-100.569444,80.0,2006,16.52329,15.08827,65.17035,230.08902,28.53858,5.38653,23.15205,19.02718,13.89459,550.68433,132.0546,5.59272,97.28532,337.3754,19.48118,2207.0
Anopheles (Anopheles) pseudopunctipennis,21.545556,-100.159444,70.0,2002,22.01883,15.14555,58.53541,334.83704,34.55608,8.68192,25.87416,25.53406,18.11921,538.38342,123.0737,8.31672,78.61301,255.0204,30.35956,1021.5
Anopheles (Anopheles) pseudopunctipennis,20.915278,-100.743889,80.0,2005,17.68936,16.45638,63.11297,282.00516,30.60539,4.53091,26.07448,20.69605,14.40328,525.69189,121.7652,5.11354,96.59625,311.76733,17.42797,1901.0
Anopheles (Anopheles) pseudopunctipennis,21.479722,-100.206111,80.0,2006,21.29214,15.36369,59.67947,319.20465,33.88179,8.13811,25.74368,24.64138,17.5663,535.3609,116.5852,8.28066,78.62778,263.00217,28.57316,1226.0
Anopheles (Anopheles) pseudopunctipennis,21.212222,-100.214444,80.0,2004,18.4805,15.43379,63.68471,260.35394,30.62743,6.39274,24.2347,21.23247,15.43405,402.44678,75.32902,5.86877,80.86385,211.29529,17.93234,1748.0
Anopheles (Anopheles) pseudopunctipennis,20.817778,-100.663055,80.0,2006,16.51098,15.07942,64.60302,237.91927,28.56531,5.22364,23.34167,19.07013,13.78428,549.45807,131.77431,5.42729,97.37789,336.73999,19.86622,2200.5
Anopheles (Anopheles) pseudopunctipennis,21.529722,-100.144722,70.0,2002,22.1646,15.18814,58.51053,336.66135,34.74392,8.78596,25.95796,25.70427,18.24562,535.25922,122.4791,8.26494,78.75578,255.11819,29.74618,1008.5
Anopheles (Anopheles) pseudopunctipennis,21.228056,-99.834722,80.0,2005,18.373,14.9382,63.21342,254.48901,30.44495,6.81358,23.63137,21.05827,15.39475,454.38388,91.05228,5.99184,79.72559,235.70473,19.66239,1691.0
Anopheles (Anopheles) pseudopunctipennis,21.053889,-100.271944,80.0,2005,16.20762,14.83888,64.59035,231.31316,28.00072,5.02689,22.97383,18.67779,13.5406,439.45245,100.4363,6.03507,85.96523,245.66599,19.79247,2167.5
Anopheles (Anopheles) pseudopunctipennis,20.509444,-101.629444,80.0,2011,19.12332,16.21024,63.1267,269.65204,32.05092,6.37203,25.67889,22.13558,16.03772,635.74042,166.77921,3.70346,111.86379,418.33191,13.95841,1718.0
Anopheles (Anopheles) pseudopunctipennis,21.529722,-100.144722,70.0,2006,22.1646,15.18814,58.51053,336.66135,34.74392,8.78596,25.95796,25.70427,18.24562,535.25922,122.4791,8.26494,78.75578,255.11819,29.74618,1008.5
Anopheles (Anopheles) pseudopunctipennis,21.545556,-100.159444,70.0,2006,22.01883,15.14555,58.53541,334.83704,34.55608,8.68192,25.87416,25.53406,18.11921,538.38342,123.0737,8.31672,78.61301,255.0204,30.35956,1021.5
